"track_id","track_name","artist_name","album_name","album_release_year","album_release_date_precision","album_type","album_release_date","track_number","explicit","type","disc_number","time_signature","tempo","duration_ms","key_name","mode_name","key_mode","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","Position","Year","Top_100"
"09k2b6shEz5Xd6cuo8DHWu","I Hope You Dance","Lee Ann Womack","I Hope You Dance",2000,"day","album","2000-01-01",2,FALSE,"track",1,4,151.109,294440,"G","minor","G minor",0.381,0.451,7,-9.592,0,0.0307,0.0569,0,0.112,0.244,"32",2001,"Yes"
"6w0k9gqRczMtbZfEMieZY3","I Just Can't Help Believing","B.J. Thomas","Romance With BJ Thomas",2014,"day","album","2014-02-12",15,FALSE,"track",1,4,133.109,186000,"F","major","F major",0.512,0.592,5,-5.833,1,0.0282,0.254,9.17e-06,0.0729,0.605,"75",1970,"Yes"
"6YM8QlUZc6Y3JnDQFqiFzw","I Just Wanna Stop","Gino Vannelli","ICON",2016,"day","album","2016-10-21",2,FALSE,"track",1,4,139.29,218533,"A","major","A major",0.599,0.726,9,-6.76,1,0.041,0.319,0.00185,0.136,0.563,"75",1979,"Yes"
"5q6MCeXTvKud0dGLBzzWPJ","I Just Want to Celebrate","Rare Earth","One World",1971,"day","album","1971-06-21",4,FALSE,"track",1,4,175.625,217106,"D","major","D major",0.401,0.956,2,-3.64,1,0.247,0.0608,7.34e-06,0.0334,0.555,"66",1971,"Yes"
"5GvWrvLIqoHroq7YvO260M","I Keep Forgettin' (Every Time You're Near)","Michael McDonald","If That's What It Takes",1982,"day","album","1982-08-03",2,FALSE,"track",1,4,95.321,222280,"E","minor","E minor",0.734,0.485,4,-13.865,0,0.0465,0.357,0.00019,0.0401,0.933,"81",1982,"Yes"
"1Ogf7FqBhlkt8rLC6tDT2A","I Knew I Loved You","Savage Garden","Affirmation",1999,"day","album","1999-11-09",3,FALSE,"track",1,4,84.996,250693,"A","major","A major",0.609,0.495,9,-9.866,1,0.0277,0.306,5.49e-05,0.093,0.712,"7",2000,"Yes"
"698R7h4SU5zyNil1iReHAX","I Know","Dionne Farris","Wild Seed - Wild Flower",1994,"day","album","1994-10-25",1,FALSE,"track",1,4,103.396,227826,"G","major","G major",0.589,0.962,7,-6.815,1,0.181,0.0502,0.00225,0.242,0.503,"11",1995,"Yes"
"4tsLS7iNgqNnRcNyVITLSL","I Know (You Don't Love Me No More)","Barbara George","Love",2019,"day","album","2019-03-08",5,FALSE,"track",1,4,124.085,146285,"F","major","F major",0.861,0.436,5,-9.486,1,0.0435,0.618,1.06e-06,0.0764,0.897,"42",1962,"Yes"
"4rbYdWpcjXi02Tm3hvmYlh","I Know a Place","Petula Clark","The Ultimate Petula Clark",2003,"day","album","2003-04-11",2,FALSE,"track",1,4,138.006,163373,"B","major","B major",0.45,0.805,11,-8.229,1,0.0684,0.792,2.98e-06,0.417,0.494,"36",1965,"Yes"
"6cdOcqRRB3eSMWqK8Mb20m","I Know You See It","Yung Joc","It's Goin' Down",2019,"day","album","2019-10-04",2,TRUE,"track",1,4,84.018,241306,"C#","major","C# major",0.744,0.368,1,-6.349,1,0.0524,0.0702,0,0.192,0.391,"70",2006,"Yes"
"6ZpfuyaEMbPYyAkAWDn34G","I Know You Want Me (Calle Ocho)","Pitbull","Planet Pit",2011,"day","album","2011-06-17",13,FALSE,"track",1,4,127.088,237120,"A","major","A major",0.816,0.733,9,-6.004,1,0.149,0.0156,2.45e-05,0.151,0.79,"17",2009,"Yes"
"5QMzJ1D9r2hxp0LGWPUtVv","I Like Dreamin'","Kenny Nolan","All-Time Greatest Performances",1976,"year","album","1976",1,FALSE,"track",1,4,136.963,212066,"F#","major","F# major",0.391,0.503,6,-11.629,1,0.0337,0.47,2.76e-05,0.0667,0.463,"6",1977,"Yes"
"0IvTGWbNnCiUi9IOF7ye3F","I Like It","Sammie","From The Bottom To The Top",2000,"day","album","2000-01-01",2,FALSE,"track",1,4,129.963,251040,"A","major","A major",0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,"91",2000,"Yes"
"2P91MQbaiQOfbiz9VqhqKQ","I Like Me Better","Lauv","I met you when I was 18. (the playlist)",2018,"day","album","2018-05-31",1,FALSE,"track",1,4,91.97,197436,"A","major","A major",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,"35",2018,"Yes"
"1CnazAVFDYsSKhtH8R39Hk","I Love","Tom T. Hall","Ultimate Collection: Tom T. Hall",2001,"day","album","2001-06-12",10,FALSE,"track",1,4,91.452,129506,"E","major","E major",0.566,0.303,4,-12.553,1,0.0258,0.758,0.00685,0.143,0.555,"83",1974,"Yes"
"14zs6Sd3gXQ72bOgHP2UmD","I Love a Rainy Night","Eddie Rabbitt","Against All Odds",2019,"day","album","2019-07-14",4,FALSE,"track",1,4,132.337,194080,"C","major","C major",0.74,0.638,0,-8.339,1,0.0399,0.258,0,0.14,0.818,"8",1981,"Yes"
"1akgiRM3mN2nxu2AX6ACCW","I Love College","Asher Roth","Asleep In The Bread Aisle",2009,"day","album","2009-01-01",3,TRUE,"track",1,4,86.493,241933,"G#","major","G# major",0.708,0.815,8,-4.044,1,0.25,0.107,0,0.326,0.657,"73",2009,"Yes"
"14RlelsGvcwxu3BD1wy8eJ","I Love How You Love Me","The Paris Sisters","Titanium Hits",2019,"day","album","2019-03-30",7,FALSE,"track",1,3,171.499,132539,"A#","major","A# major",0.209,0.431,10,-10.237,1,0.0323,0.925,0.000867,0.197,0.442,"52",1961,"Yes"
"222TScMmzaZ0IdkvbLoin2","I Love Music","The O'Jays","Family Reunion",1975,"year","album","1975",7,FALSE,"track",1,4,127.61,413066,"C","minor","C minor",0.643,0.838,0,-8.063,0,0.0456,0.0523,6.18e-05,0.328,0.923,"52",1976,"Yes"
"6c5LDwiPejFGr0EaAv6IgG","I Love the Way You Love","Marv Johnson","To Lose You",2018,"day","album","2018-07-05",24,FALSE,"track",1,4,134.763,159520,"A","major","A major",0.704,0.822,9,-6.404,1,0.101,0.444,0,0.259,0.855,"65",1960,"Yes"
"3VyJPsb2ucaaVptLSDpJNH","I Love You","Climax Blues Band","Flying the Flag",1980,"year","album","1980",4,FALSE,"track",1,4,131.792,245452,"A#","major","A# major",0.559,0.446,10,-8.805,1,0.0349,0.608,0.000131,0.0902,0.239,"20",1981,"Yes"
"6gsmFgUiSTuinJlScwFODv","I Love You","Faith Evans","Faithfully",2001,"year","album","2001",5,FALSE,"track",1,4,168.004,267160,"B","minor","B minor",0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.234,0.567,"60",2002,"Yes"
"23fdBVr1YvKVxMJuN9eZyS","I Love You Always Forever","Donna Lewis","Brand New Day",2016,"day","album","2016-06-17",9,FALSE,"track",1,4,85.076,323280,"A","major","A major",0.426,0.388,9,-11.716,1,0.0341,0.6,0.00167,0.173,0.208,"8",1996,"Yes"
"23fdBVr1YvKVxMJuN9eZyS","I Love You Always Forever","Donna Lewis","Brand New Day",2016,"day","album","2016-06-17",9,FALSE,"track",1,4,85.076,323280,"A","major","A major",0.426,0.388,9,-11.716,1,0.0341,0.6,0.00167,0.173,0.208,"64",1997,"Yes"
"69PhAdrfNLxT1nknsiOcDW","I Love You Because","Al Martino","20 Love Songs",2016,"day","album","2016-11-09",2,FALSE,"track",1,4,214.75,165003,"G#","major","G# major",0.206,4.2e-05,8,-17.585,1,0.0585,0.922,7.81e-06,0.0919,0.204,"15",1963,"Yes"
"69mFxANpGyq9s69LqH3d9G","I Love Your Smile","Shanice","Inner Child",1991,"day","album","1991-01-01",2,FALSE,"track",1,4,187.821,257973,"F","minor","F minor",0.619,0.843,5,-8.698,0,0.214,0.0116,8.95e-06,0.166,0.749,"11",1992,"Yes"
"3wkNK8tJZ2stygNJm8RCRD","I Luv Your Girl","The-Dream","Lovehate",2007,"day","album","2007-01-01",2,TRUE,"track",1,4,89.958,267866,"G#","major","G# major",0.686,0.322,8,-9.829,1,0.0386,0.017,0,0.125,0.0396,"75",2008,"Yes"
"2sC16BKpfTXDA6xH8NLEs1","I Made It Through the Rain","Barry Manilow","Especial",1985,"day","album","1985-09-27",9,FALSE,"track",1,4,138.39,262586,"A#","major","A# major",0.32,0.152,10,-19.064,1,0.0299,0.677,0,0.0611,0.128,"89",1981,"Yes"
"3d6UefBBvhqHxJLZdm8scF","I Miss You","Klymaxx","Meeting In The Ladies Room",1984,"day","album","1984-01-01",3,FALSE,"track",1,4,139.536,333266,"F","major","F major",0.548,0.356,5,-18.149,1,0.036,0.477,0,0.266,0.277,"3",1986,"Yes"
"1TWhpLaqdToKoHHpFnCxsd","I Miss You","Aaron Hall","The Truth",1993,"day","album","1993-01-01",13,FALSE,"track",1,4,120.084,381733,"F#","major","F# major",0.713,0.766,6,-5.268,1,0.0284,0.0323,0,0.139,0.572,"57",1994,"Yes"
"1dQU0WffgFCs97ETT7zwmd","I Need to Know","Marc Anthony","Marc Anthony",1999,"day","album","1999-10-06",3,FALSE,"track",1,4,115.054,228466,"D#","minor","D# minor",0.814,0.946,3,-2.561,0,0.0333,0.495,8.33e-06,0.112,0.781,"79",1999,"Yes"
"1dQU0WffgFCs97ETT7zwmd","I Need to Know","Marc Anthony","Marc Anthony",1999,"day","album","1999-10-06",3,FALSE,"track",1,4,115.054,228466,"D#","minor","D# minor",0.814,0.946,3,-2.561,0,0.0333,0.495,8.33e-06,0.112,0.781,"23",2000,"Yes"
"0hAATAz9fbOTek8CNnatFn","I Need You","LeAnn Rimes","All-Time Greatest Hits",2015,"day","album","2015-02-03",12,FALSE,"track",1,4,144.705,229826,"G","major","G major",0.478,0.736,7,-7.124,1,0.0367,0.02,9.58e-05,0.118,0.564,"44",2000,"Yes"
"7y5mfSJLUmPYmrI5hcCWnT","I Never Cry","Alice Cooper","Goes To Hell",1976,"day","album","1976-01-01",5,FALSE,"track",1,4,136.112,224600,"C","major","C major",0.553,0.284,0,-15.602,1,0.0317,0.45,3.48e-06,0.114,0.374,"82",1977,"Yes"
"7wTn8kpF2XgzdHisi1NVJB","I Never Loved a Man (The Way I Love You)","Aretha Franklin","The Queen of Soul",2018,"day","album","2018-11-23",16,FALSE,"track",1,4,135.301,164693,"F","major","F major",0.715,0.235,5,-12.585,1,0.0439,0.389,0.0904,0.119,0.717,"75",1967,"Yes"
"6MOvCkH5hg7QywlduZC0Ls","I Only Have Eyes for You","The Flamingos","The Fantastic Flamingos",2019,"day","album","2019-07-09",3,FALSE,"track",1,3,88.886,203200,"F","major","F major",0.554,0.321,5,-11.514,1,0.0336,0.86,0.000101,0.0911,0.293,"73",1959,"Yes"
"7mZBgeTb3oLqTRwC1suWXN","I Pledge My Love","Peaches & Herb","At Their Best",1995,"day","album","1995-03-14",6,FALSE,"track",1,3,179.598,255000,"F","major","F major",0.524,0.33,5,-14.264,1,0.0297,0.654,0,0.0635,0.553,"80",1980,"Yes"
"4lksYcuPDordXqfHcVUIaL","I Remember","Keyshia Cole","Just Like You",2007,"day","album","2007-01-01",7,FALSE,"track",1,4,129.158,260013,"F","minor","F minor",0.421,0.747,5,-4.438,0,0.0538,0.231,0,0.119,0.289,"89",2008,"Yes"
"4ZpXHlV2vQVfPXUvbDSZ92","I Remember You","Skid Row","Skid Row",1989,"day","album","1989-01-24",10,FALSE,"track",1,4,176.302,313693,"C","major","C major",0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,"72",1990,"Yes"
"0bhGTfpajLMjcYGMwWHy9p","I Saw Red","Warrant","Cherry Pie",1990,"day","album","1990-10-14",3,FALSE,"track",1,4,84.895,226800,"G","major","G major",0.52,0.629,7,-7.156,1,0.0269,0.242,0,0.18,0.432,"96",1991,"Yes"
"3aUanhDetXoBIhoCyQP9Qt","I Saw the Light","Todd Rundgren","The Genius of Todd Rundgren",2013,"day","album","2013-09-23",4,FALSE,"track",1,4,126.759,223893,"A","major","A major",0.562,0.66,9,-7.45,1,0.0254,0.252,0,0.0673,0.655,"88",1972,"Yes"
"0RjSw03uYcz78ECFsNYY1x","I Say a Little Prayer","Aretha Franklin","The Queen of Soul",2018,"day","album","2018-11-23",6,FALSE,"track",1,4,133.271,212360,"A","major","A major",0.589,0.558,9,-6.908,1,0.0314,0.567,0,0.102,0.466,"93",1968,"Yes"
"1TN9opiHiHDK0Xkz8A1fvp","I Swear","All-4-One","Twenty+",2015,"day","album","2015-07-24",15,FALSE,"track",1,4,81.98,260089,"D","major","D major",0.382,0.545,2,-5.954,1,0.0278,0.379,0,0.102,0.25,"2",1994,"Yes"
"3y6R3YvoGGKpvByhuWLzs2","I Take It Back","Sandy Posey","Highlights of Sandy Posey",2017,"day","album","2017-04-23",9,FALSE,"track",1,3,134.493,148791,"A#","major","A# major",0.529,0.508,10,-9.831,1,0.0392,0.532,0.297,0.131,0.736,"88",1967,"Yes"
"7MOeZseXKTHnpqAtEroEbe","I Think We're Alone Now","Tiffany","Dust Off And Dance",2006,"day","album","2006-01-01",10,FALSE,"track",1,4,140.04,295400,"D","major","D major",0.644,0.961,2,-6.004,1,0.0327,0.00056,0.0578,0.0577,0.965,"18",1987,"Yes"
"6oNvmplQGUkmAh441Teows","I Touch Myself","Divinyls","Divinyls",1991,"day","album","1991-01-01",2,FALSE,"track",1,4,109.328,227640,"F","major","F major",0.66,0.711,5,-10.211,1,0.0334,0.181,7.47e-06,0.0647,0.726,"52",1991,"Yes"
"1TQZRpTbH3aWDqmr5mBo2z","I Try","Macy Gray","Stripped",2016,"day","album","2016-09-09",3,FALSE,"track",1,4,83.001,257000,"A#","major","A# major",0.596,0.23,10,-20.001,1,0.143,0.908,0.0536,0.0983,0.262,"26",2000,"Yes"
"6f67kjvFmXZTA47K8JNVBU","I Wanna Be Bad","Willa Ford","Willa Was Here",2001,"day","album","2001-07-17",1,FALSE,"track",1,4,180.019,183560,"A","minor","A minor",0.647,0.818,9,-3.47,0,0.0647,0.234,1.89e-05,0.216,0.816,"84",2001,"Yes"
"6N9uyMZf9pbNOuomveWscp","I Wanna Be Down","Brandy","Brandy",1994,"year","album","1994",4,FALSE,"track",1,4,86.038,291666,"B","minor","B minor",0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,"100",1994,"Yes"
"6N9uyMZf9pbNOuomveWscp","I Wanna Be Down","Brandy","Brandy",1994,"year","album","1994",4,FALSE,"track",1,4,86.038,291666,"B","minor","B minor",0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,"49",1995,"Yes"
"4yrM5BVyJzy5Ed4GPO6e8j","I Wanna Be Your Lover","Prince","Prince",1979,"day","album","1979-10-19",1,FALSE,"track",1,4,114.867,347666,"G#","minor","G# minor",0.805,0.387,8,-13.233,0,0.0562,0.0315,0.0969,0.0806,0.701,"95",1980,"Yes"
"2tUBqZG2AbRi7Q0BIrVrEj","I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston","Whitney",1987,"day","album","1987-06-02",1,FALSE,"track",1,4,118.814,291293,"C#","major","C# major",0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,"4",1987,"Yes"
"0ItamxWLUJta3gln7vJjkk","I Wanna Have Some Fun","Samantha Fox","I Wanna Have Some Fun",2012,"day","album","2012-08-10",1,FALSE,"track",1,4,122.853,301386,"F#","major","F# major",0.846,0.746,6,-6.902,1,0.0717,0.0136,0.000189,0.134,0.902,"87",1989,"Yes"
"7lJ6Zur9EOWtXWaWEtUsG1","I Wanna Love You Forever","Jessica Simpson","In This Skin",2003,"year","album","2003",16,FALSE,"track",1,4,103.988,264150,"E","minor","E minor",0.586,0.662,4,-4.027,0,0.0245,0.148,0,0.0967,0.0815,"56",2000,"Yes"
"3px156RqKPoqmxq44b3pSD","I Wanna Sex You Up","Color Me Badd","I Wanna Sex You Up",2018,"day","album","2018-05-12",1,FALSE,"track",1,4,201.868,240200,"D","major","D major",0.553,0.702,2,-4.829,1,0.108,0.00532,4.99e-06,0.0446,0.453,"2",1991,"Yes"
"7JoPxqrnT3eq02AnflBSiN","I Want Candy","The Strangeloves","I Want Candy: The Best Of The Strangeloves",1965,"year","album","1965",4,FALSE,"track",1,4,102.048,177506,"G#","minor","G# minor",0.669,0.848,8,-10.072,0,0.03,0.0273,0.0869,0.0881,0.661,"92",1965,"Yes"
"6OaHroIQzpjRQCEb3sjnCK","I Want Her","Keith Sweat","How Deep Is Your Love",2019,"day","album","2019-08-09",3,FALSE,"track",1,4,107.963,221400,"B","minor","B minor",0.757,0.496,11,-8.031,0,0.0467,0.00219,9.27e-05,0.0395,0.862,"74",1988,"Yes"
"2KMwtsWwL5QDtSpm814tju","I Want It That Way","Backstreet Boys","NKOTBSB",2011,"day","album","2011-05-24",2,FALSE,"track",1,4,99.033,213453,"F#","minor","F# minor",0.666,0.777,6,-4.125,0,0.0271,0.16,0,0.18,0.474,"15",1999,"Yes"
"5f1Crt8tmC393bgM2eFIx5","I Want to Be Wanted","Brenda Lee","Girl Power - Vol. 5",2019,"day","album","2019-10-04",14,FALSE,"track",1,3,108.616,181600,"G#","major","G# major",0.489,0.341,8,-8.038,1,0.0277,0.794,0,0.163,0.425,"43",1960,"Yes"
"6r7AfBYCsPVUOYYH89ntAW","I Want to Know What Love Is","Foreigner","I Want to Know What Love Is, The Ballads",2014,"year","album","2014",1,FALSE,"track",1,4,161.894,285786,"D#","minor","D# minor",0.414,0.577,3,-7.489,0,0.0361,0.228,0,0.0716,0.188,"4",1985,"Yes"
"2DjZdFNqnMo7bHr0hU9n7l","I Want to Walk You Home","Fats Domino","Lets Play Fats Domino",2019,"day","album","2019-10-11",12,FALSE,"track",1,4,89.614,141040,"C#","major","C# major",0.653,0.462,1,-12.012,1,0.0306,0.721,0,0.215,0.784,"68",1959,"Yes"
"3XorCFmcupSm5QS6hA9g4N","I Want You","Savage Garden","Savage Garden",1997,"day","album","1997-03-04",2,FALSE,"track",1,4,106.101,232066,"G","major","G major",0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,"22",1997,"Yes"
"1hoiOophsNoDTb2omd3nJv","I Want You Back","The Jackson 5","Jackson 5 - Dell Bundle (100 Track Dell Bundle)",2009,"day","album","2009-01-01",24,FALSE,"track",1,4,97.331,180280,"G#","major","G# major",0.596,0.827,8,-4.168,1,0.0324,0.312,0.00157,0.289,0.965,"28",1970,"Yes"
"1JkZg3eMQTmTn93E8Yd3UL","I Want You to Want Me","Cheap Trick","In Color",NA,"month","album","1977-09",4,FALSE,"track",1,4,92.726,191226,"D","major","D major",0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,"34",1979,"Yes"
"3kovBaZ1LGLH1PL31qG7cL","I Was Made for Dancin'","Leif Garrett","The Leif Garrett Collection",1998,"year","album","1998",3,FALSE,"track",1,4,127.132,196440,"B","minor","B minor",0.689,0.584,11,-13.957,0,0.0314,0.0319,0.00275,0.327,0.837,"37",1979,"Yes"
"1fZF2M4F0azWhEZkzDOwm6","I Will Always Love You","Whitney Houston","Concert for South Africa",2013,"day","album","2013-12-10",9,FALSE,"track",1,4,131.997,633120,"D#","major","D# major",0.204,0.541,3,-13.577,1,0.0683,0.332,0.03,0.387,0.14,"1",1993,"Yes"
"6Xovx4tqIGdDykReySZ4eD","I Will Come to You","Hanson","Live and Electric",2005,"day","album","2005-10-10",6,FALSE,"track",1,4,129.819,222546,"B","major","B major",0.445,0.401,11,-9.19,1,0.0351,0.752,0,0.856,0.478,"50",1998,"Yes"
"67PlcWoQgWpiMgTpYRmmld","I Will Follow Him","Little Peggy March","Dream World",2015,"day","album","2015-01-25",12,FALSE,"track",1,4,130.683,137769,"G#","major","G# major",0.642,0.49,8,-8.135,1,0.0341,0.682,0.00891,0.0695,0.963,"20",1963,"Yes"
"5rgZO7UkUzCjKLt2YjVDhz","I Will Remember You","Amy Grant","Songs From Mosaic",2007,"day","album","2007-01-01",10,FALSE,"track",1,4,88.829,300386,"C","major","C major",0.584,0.65,0,-6.407,1,0.0249,0.0327,0.000116,0.083,0.317,"96",1992,"Yes"
"7fEfH6kqMu1Gjes7yi5BHO","I Will Remember You","Sarah McLachlan","Afterglow Live",2003,"day","album","2003-11-04",7,FALSE,"track",1,4,151.799,217973,"A","major","A major",0.383,0.394,9,-11.749,1,0.0292,0.515,5.07e-06,0.978,0.355,"70",1999,"Yes"
"7hrmlX0q25qHjjOpkTKRZH","I Will Survive","Gloria Gaynor","Glorious - Her Greatest Ever Hits",2019,"day","album","2019-02-11",1,FALSE,"track",1,4,119.281,198265,"A","minor","A minor",0.614,0.86,9,-4.432,0,0.049,0.0553,0,0.226,0.395,"6",1979,"Yes"
"2d1LwVhR3tI5krqQ0yT0xW","I Will Wait","Mumford & Sons","Babel",2012,"day","album","2012-09-25",3,FALSE,"track",1,4,131.127,276720,"C#","major","C# major",0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,"52",2013,"Yes"
"6jtsyzzGLDN5gbgKjYuMGB","I Wish","Stevie Wonder","At The Close Of A Century",1999,"day","album","1999-11-23",2,FALSE,"track",3,4,105.875,252333,"A#","minor","A# minor",0.822,0.74,10,-10.527,0,0.0522,0.0987,1.48e-05,0.0686,0.873,"51",1977,"Yes"
"7sOqd1dVmfU5mgqrUtlqc5","I Wish","R. Kelly","TP-2.com",2000,"day","album","2000-11-07",12,FALSE,"track",1,4,78.83,334000,"F#","major","F# major",0.42,0.463,6,-9.056,1,0.12,0.068,0,0.119,0.659,"87",2001,"Yes"
"3LklW07tvdx2AHsgfi1Mng","I Wish","Skee-Lo","I Wish",1995,"year","album","1995",2,FALSE,"track",1,4,97.885,249293,"G","major","G major",0.669,0.809,7,-7.146,1,0.147,0.00137,0,0.38,0.572,"58",1995,"Yes"
"3lqT89gv8p3PYwXtr3ODjv","I Wish","Carl Thomas","Emotional",2000,"day","album","2000-04-18",3,FALSE,"track",1,4,89.824,226760,"C#","major","C# major",0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,"64",2000,"Yes"
"6Ng5SltcvVUooFyhQhivKx","I Wish It Would Rain","The Temptations","Wish It Would Rain",2019,"day","album","2019-01-01",3,FALSE,"track",1,4,179.32,165493,"D#","major","D# major",0.387,0.438,3,-12.604,1,0.0842,0.371,0,0.28,0.677,"22",1968,"Yes"
"1bgU3dIPylbXLh6LPiyWvk","I Woke Up In Love This Morning","The Partridge Family","Could It Be Forever - The Greatest Hits",2000,"day","album","2000-01-13",15,FALSE,"track",1,4,137.637,160546,"B","minor","B minor",0.585,0.565,11,-12.04,0,0.0329,0.274,0,0.08,0.671,"88",1971,"Yes"
"5ivF4eQBqJiVL5IAE9jRyl","I Won't Give Up","Jason Mraz","Love Is a Four Letter Word",2012,"day","album","2012-04-13",4,FALSE,"track",1,3,136.703,240165,"E","major","E major",0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,"25",2012,"Yes"
"12FZTFRyd4RBzvKf8RB0zO","I Write the Songs","Barry Manilow","Tryin' To Get The Feeling",1975,"year","album","1975",7,FALSE,"track",1,4,142.595,235800,"F","major","F major",0.267,0.417,5,-8.79,1,0.0283,0.824,0.000961,0.087,0.331,"13",1976,"Yes"
"3XVozq1aeqsJwpXrEZrDJ9","Ice Ice Baby","Vanilla Ice","Vanilla Ice Is Back! - Hip Hop Classics",2008,"day","album","2008-11-04",1,FALSE,"track",1,4,116.006,254466,"D","major","D major",0.978,0.787,2,-2.79,1,0.0394,0.0023,4.6e-06,0.102,0.597,"45",1990,"Yes"
"1ny60YCHhEsxsJXWLhK7b0","IDGAF","Dua Lipa","Dua Lipa",2017,"day","album","2017-06-02",5,TRUE,"track",1,4,97.028,217946,"G","major","G major",0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,"98",2018,"Yes"
"18qgd61768n3awNU4cnr9R","Iesha","Another Bad Creation","Coolin' at the Playground Ya Know!",1991,"year","album","1991",6,FALSE,"track",1,4,111.86,261956,"G#","major","G# major",0.713,0.792,8,-9.788,1,0.158,0.0369,0,0.0309,0.68,"54",1991,"Yes"
"40W8Mm9t3ZO1iNQlls35lL","If","Bread","Manna",1971,"year","album","1971",4,FALSE,"track",1,4,97.628,155773,"A","major","A major",0.388,0.176,9,-16.952,1,0.0299,0.912,0.000336,0.0977,0.342,"61",1971,"Yes"
"0t414ewhjcIiuPVF3QECz2","If","Janet Jackson","Janet",1993,"day","album","1993-05-18",6,FALSE,"track",1,4,105.575,271640,"B","minor","B minor",0.653,0.976,11,-5.173,0,0.0797,0.0374,0.00173,0.561,0.447,"19",1993,"Yes"
"6zWSB11sqCRMTAuWYkccCt","If Ever You're in My Arms Again","Peabo Bryson","Straight From The Heart",1984,"year","album","1984",2,FALSE,"track",1,4,96.386,251306,"D#","minor","D# minor",0.581,0.576,3,-4.996,0,0.0235,0.0938,0.000427,0.124,0.327,"47",1984,"Yes"
"3XVBdLihbNbxUwZosxcGuJ","If I Ain't Got You","Alicia Keys","The Diary Of Alicia Keys",2003,"day","album","2003-12-02",6,FALSE,"track",1,3,118.393,228706,"G","major","G major",0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,"3",2004,"Yes"
"6mYrhCAGWzTdF8QnKuchXM","If I Could Turn Back Time","Cher","Heart Of Stone",1989,"day","album","1989-01-01",1,FALSE,"track",1,4,108.293,239826,"B","major","B major",0.654,0.566,11,-10.313,1,0.0268,0.244,0,0.123,0.527,"35",1989,"Yes"
"5LHsnDpSFAc7S5qQZus470","If I Die Young","The Band Perry","The Band Perry",2012,"day","album","2012-01-01",3,FALSE,"track",1,4,130.739,222773,"E","major","E major",0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.275,0.362,"92",2010,"Yes"
"5LHsnDpSFAc7S5qQZus470","If I Die Young","The Band Perry","The Band Perry",2012,"day","album","2012-01-01",3,FALSE,"track",1,4,130.739,222773,"E","major","E major",0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.275,0.362,"35",2011,"Yes"
"2WalMMkYLsQbLEUm57sJz9","If I Had a Hammer","Peter, Paul and Mary","Deep Water",2017,"day","album","2017-11-10",4,FALSE,"track",1,4,89.508,131666,"A","major","A major",0.463,0.352,9,-10.724,1,0.0332,0.464,0,0.261,0.5,"98",1962,"Yes"
"2uelbvs3Vx77rKWSsSxTYG","If I Had a Hammer","Trini Lopez","America",2016,"day","album","2016-08-03",8,FALSE,"track",1,4,86.2,176600,"B","minor","B minor",0.466,0.919,11,-5.653,0,0.0556,0.608,1.27e-06,0.883,0.807,"30",1963,"Yes"
"6yg5A6yiu5kDN9Kiil7iUr","If I Had No Loot","Tony! Toni! Toné!","Tony Toni Tones",2008,"day","album","2008-09-11",14,FALSE,"track",1,4,106.076,65480,"D","major","D major",0.951,0.466,2,-7.808,1,0.0648,0.346,0.952,0.0937,0.964,"35",1993,"Yes"
"7cCulnTCDYdGiSmTKmvJJe","If I Were a Boy","Beyoncé","I AM...SASHA FIERCE",2008,"day","album","2008-11-14",1,FALSE,"track",1,4,90.007,249146,"F#","major","F# major",0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,"48",2009,"Yes"
